GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
02/11/2022,22200110,Final,1610612752,1610612737,2022,1610612752,99,0.411,0.75,0.278,23,52,1610612737,112,0.411,0.75,0.353,28,51,0
02/11/2022,22200111,Final,1610612741,1610612766,2022,1610612741,106,0.432,0.889,0.452,28,51,1610612766,88,0.391,0.563,0.219,22,47,1
02/11/2022,22200112,Final,1610612745,1610612746,2022,1610612745,101,0.42,0.762,0.289,17,50,1610612746,109,0.488,0.789,0.364,20,43,0
02/11/2022,22200113,Final,1610612749,1610612765,2022,1610612749,116,0.467,0.833,0.263,24,52,1610612765,91,0.418,0.933,0.355,18,35,1
02/11/2022,22200114,Final,1610612759,1610612761,2022,1610612759,100,0.394,0.857,0.326,29,46,1610612761,143,0.538,0.938,0.424,31,50,0
02/11/2022,22200115,Final,1610612742,1610612762,2022,1610612742,103,0.5,0.533,0.289,20,37,1610612762,100,0.464,0.857,0.333,28,40,1
02/11/2022,22200116,Final,1610612757,1610612763,2022,1610612757,106,0.404,0.808,0.394,27,46,1610612763,111,0.458,0.815,0.464,28,46,0
02/11/2022,22200117,Final,1610612747,1610612740,2022,1610612747,120,0.459,0.87,0.278,30,56,1610612740,117,0.461,0.714,0.32,35,51,1
01/11/2022,22200103,Final,1610612751,1610612741,2022,1610612751,99,0.486,0.789,0.375,27,38,1610612741,108,0.438,0.857,0.4,20,44,0
01/11/2022,22200104,Final,1610612748,1610612744,2022,1610612748,116,0.455,1,0.381,32,39,1610612744,109,0.464,0.765,0.367,31,41,1
01/11/2022,22200105,Final,1610612760,1610612753,2022,1610612760,116,0.474,0.8,0.294,28,36,1610612753,108,0.448,1,0.345,20,49,1
01/11/2022,22200106,Final,1610612756,1610612750,2022,1610612756,116,0.461,0.773,0.395,31,34,1610612750,107,0.425,0.833,0.382,24,42,1
31/10/2022,22200096,Final,1610612766,1610612758,2022,1610612766,108,0.512,0.571,0.483,31,38,1610612758,115,0.435,0.857,0.386,26,42,0
31/10/2022,22200097,Final,1610612764,1610612755,2022,1610612764,111,0.469,0.962,0.4,22,41,1610612755,118,0.554,0.7,0.4,26,37,0
31/10/2022,22200098,Final,1610612751,1610612754,2022,1610612751,116,0.538,0.95,0.367,26,39,1610612754,109,0.471,0.696,0.282,23,38,1
31/10/2022,22200099,Final,1610612761,1610612737,2022,1610612761,139,0.5,0.825,0.412,25,44,1610612737,109,0.464,0.8,0.379,28,37,1
31/10/2022,22200100,Final,1610612749,1610612765,2022,1610612749,110,0.437,0.793,0.275,20,50,1610612765,108,0.446,0.857,0.276,19,43,1
31/10/2022,22200101,Final,1610612762,1610612763,2022,1610612762,121,0.472,0.818,0.404,26,48,1610612763,105,0.413,0.548,0.231,14,52,1
31/10/2022,22200102,Final,1610612746,1610612745,2022,1610612746,95,0.425,0.706,0.25,23,46,1610612745,93,0.386,0.739,0.286,17,44,1
30/10/2022,22200088,Final,1610612746,1610612740,2022,1610612746,91,0.419,0.615,0.282,24,39,1610612740,112,0.495,0.625,0.417,32,50,0
30/10/2022,22200089,Final,1610612738,1610612764,2022,1610612738,112,0.456,0.95,0.447,29,47,1610612764,94,0.388,0.688,0.219,22,51,1
30/10/2022,22200090,Final,1610612739,1610612752,2022,1610612739,121,0.461,0.842,0.46,33,43,1610612752,108,0.489,0.5,0.37,26,45,1
30/10/2022,22200091,Final,1610612765,1610612744,2022,1610612765,128,0.482,0.895,0.424,24,47,1610612744,114,0.424,0.96,0.308,23,42,1
30/10/2022,22200092,Final,1610612759,1610612750,2022,1610612759,107,0.419,0.76,0.4,27,52,1610612750,98,0.404,0.7,0.138,21,45,1
30/10/2022,22200093,Final,1610612742,1610612753,2022,1610612742,114,0.494,0.75,0.314,15,37,1610612753,105,0.457,0.741,0.379,20,47,1
30/10/2022,22200094,Final,1610612756,1610612745,2022,1610612756,124,0.536,0.733,0.3,29,36,1610612745,109,0.437,0.846,0.324,18,49,1
30/10/2022,22200095,Final,1610612747,1610612743,2022,1610612747,121,0.479,0.8,0.433,24,51,1610612743,110,0.427,0.722,0.375,24,48,1
29/10/2022,22200081,Final,1610612758,1610612748,2022,1610612758,119,0.553,0.724,0.452,27,43,1610612748,113,0.427,0.839,0.393,18,34,1
29/10/2022,22200082,Final,1610612766,1610612744,2022,1610612766,120,0.422,0.774,0.323,32,55,1610612744,113,0.44,0.75,0.295,31,49,1
29/10/2022,22200083,Final,1610612751,1610612754,2022,1610612751,116,0.5,0.769,0.359,29,34,1610612754,125,0.426,0.846,0.5,31,53,0
29/10/2022,22200084,Final,1610612741,1610612755,2022,1610612741,109,0.45,0.897,0.355,22,40,1610612755,114,0.494,0.815,0.483,28,41,0
29/10/2022,22200085,Final,1610612749,1610612737,2022,1610612749,123,0.489,0.655,0.389,24,49,1610612737,115,0.479,0.8,0.448,19,42,1
29/10/2022,22200086,Final,1610612742,1610612760,2022,1610612742,111,0.4,0.794,0.2,17,49,1610612760,117,0.494,0.774,0.2,25,47,0
29/10/2022,22200087,Final,1610612762,1610612763,2022,1610612762,124,0.517,0.75,0.432,30,34,1610612763,123,0.568,0.733,0.444,24,40,1
28/10/2022,22200070,Final,1610612765,1610612737,2022,1610612765,112,0.43,0.816,0.219,18,42,1610612737,136,0.567,0.778,0.414,31,45,0
28/10/2022,22200071,Final,1610612753,1610612766,2022,1610612753,113,0.494,0.731,0.27,28,48,1610612766,93,0.384,0.667,0.289,21,47,1
28/10/2022,22200072,Final,1610612738,1610612739,2022,1610612738,123,0.512,0.813,0.394,28,34,1610612739,132,0.517,0.765,0.457,18,42,0
28/10/2022,22200073,Final,1610612761,1610612755,2022,1610612761,90,0.384,0.625,0.231,20,45,1610612755,112,0.524,0.909,0.421,25,41,0
28/10/2022,22200074,Final,1610612764,1610612754,2022,1610612764,117,0.477,0.821,0.4,25,38,1610612754,127,0.506,0.909,0.517,30,41,0
28/10/2022,22200075,Final,1610612749,1610612752,2022,1610612749,119,0.385,0.815,0.289,23,60,1610612752,108,0.398,0.688,0.343,19,54,1
28/10/2022,22200076,Final,1610612750,1610612747,2022,1610612750,111,0.414,0.667,0.325,27,49,1610612747,102,0.416,0.704,0.31,20,55,1
28/10/2022,22200077,Final,1610612759,1610612741,2022,1610612759,129,0.535,0.808,0.421,37,42,1610612741,124,0.475,0.808,0.333,20,42,1
28/10/2022,22200078,Final,1610612743,1610612762,2022,1610612743,117,0.459,0.647,0.459,18,58,1610612762,101,0.418,0.789,0.256,24,38,1
28/10/2022,22200079,Final,1610612756,1610612740,2022,1610612756,124,0.522,0.9,0.303,33,47,1610612740,111,0.442,0.909,0.405,25,33,1
28/10/2022,22200080,Final,1610612757,1610612745,2022,1610612757,125,0.533,0.8,0.371,30,45,1610612745,111,0.426,0.81,0.368,23,39,1
27/10/2022,22200066,Final,1610612751,1610612742,2022,1610612751,125,0.462,0.9,0.343,20,45,1610612742,129,0.506,0.771,0.5,25,37,0
27/10/2022,22200067,Final,1610612760,1610612746,2022,1610612760,118,0.495,0.875,0.447,27,36,1610612746,110,0.537,0.722,0.321,21,44,1
27/10/2022,22200068,Final,1610612744,1610612748,2022,1610612744,123,0.5,0.867,0.391,30,50,1610612748,110,0.443,0.818,0.326,25,31,1
27/10/2022,22200069,Final,1610612758,1610612763,2022,1610612758,110,0.482,0.818,0.316,28,40,1610612763,125,0.533,0.722,0.424,27,43,0
26/10/2022,22200056,Final,1610612739,1610612753,2022,1610612739,103,0.414,0.7,0.303,25,43,1610612753,92,0.432,0.762,0.25,19,43,1
26/10/2022,22200057,Final,1610612765,1610612737,2022,1610612765,113,0.462,0.682,0.438,23,40,1610612737,118,0.495,0.8,0.364,22,46,0
26/10/2022,22200058,Final,1610612752,1610612766,2022,1610612752,134,0.536,0.864,0.367,26,46,1610612766,131,0.495,0.667,0.419,31,42,1
26/10/2022,22200059,Final,1610612761,1610612755,2022,1610612761,119,0.548,0.786,0.432,32,39,1610612755,109,0.506,0.684,0.444,29,34,1
26/10/2022,22200060,Final,1610612749,1610612751,2022,1610612749,110,0.443,0.759,0.278,21,54,1610612751,99,0.395,0.8,0.259,23,37,1
26/10/2022,22200061,Final,1610612741,1610612754,2022,1610612741,124,0.494,0.917,0.533,34,44,1610612754,109,0.43,0.792,0.4,31,38,1
26/10/2022,22200062,Final,1610612750,1610612759,2022,1610612750,134,0.65,0.625,0.588,37,30,1610612759,122,0.453,0.909,0.444,34,41,1
26/10/2022,22200063,Final,1610612762,1610612745,2022,1610612762,109,0.422,0.667,0.289,28,53,1610612745,101,0.383,0.75,0.275,19,49,1
26/10/2022,22200064,Final,1610612743,1610612747,2022,1610612743,110,0.457,0.81,0.265,34,54,1610612747,99,0.444,0.688,0.267,25,47,1
26/10/2022,22200065,Final,1610612757,1610612748,2022,1610612757,98,0.436,0.692,0.324,20,38,1610612748,119,0.506,0.842,0.395,34,46,0
25/10/2022,22200052,Final,1610612764,1610612765,2022,1610612764,120,0.518,0.846,0.303,26,47,1610612765,99,0.409,0.76,0.286,12,41,1
25/10/2022,22200053,Final,1610612740,1610612742,2022,1610612740,113,0.579,0.722,0.444,25,26,1610612742,111,0.5,0.708,0.308,18,37,1
25/10/2022,22200054,Final,1610612760,1610612746,2022,1610612760,108,0.382,0.8,0.133,19,60,1610612746,94,0.422,0.778,0.323,21,47,1
25/10/2022,22200055,Final,1610612756,1610612744,2022,1610612756,134,0.511,0.824,0.414,31,48,1610612744,105,0.451,0.765,0.286,28,40,1
24/10/2022,22200044,Final,1610612755,1610612754,2022,1610612755,120,0.475,0.893,0.442,25,39,1610612754,106,0.422,0.783,0.273,27,47,1
24/10/2022,22200045,Final,1610612748,1610612761,2022,1610612748,90,0.349,0.889,0.235,19,46,1610612761,98,0.395,0.8,0.438,22,52,0
24/10/2022,22200046,Final,1610612752,1610612753,2022,1610612752,115,0.462,0.72,0.297,24,50,1610612753,102,0.419,0.852,0.2,14,41,1
24/10/2022,22200047,Final,1610612741,1610612738,2022,1610612741,120,0.483,0.897,0.476,29,60,1610612738,102,0.37,0.833,0.375,26,45,1
24/10/2022,22200048,Final,1610612745,1610612762,2022,1610612745,114,0.422,0.844,0.314,17,47,1610612762,108,0.473,0.563,0.344,23,49,1
24/10/2022,22200049,Final,1610612763,1610612751,2022,1610612763,134,0.5,0.774,0.471,21,38,1610612751,124,0.54,0.808,0.31,27,35,1
24/10/2022,22200050,Final,1610612750,1610612759,2022,1610612750,106,0.442,0.917,0.258,24,50,1610612759,115,0.457,0.538,0.324,37,50,0
24/10/2022,22200051,Final,1610612757,1610612743,2022,1610612757,135,0.578,0.742,0.457,23,45,1610612743,110,0.495,0.571,0.387,28,38,1
23/10/2022,22200037,Final,1610612747,1610612757,2022,1610612747,104,0.446,0.8,0.182,26,40,1610612757,106,0.44,0.815,0.37,19,52,0
23/10/2022,22200038,Final,1610612737,1610612766,2022,1610612737,109,0.411,0.821,0.229,23,45,1610612766,126,0.522,0.7,0.423,28,52,0
23/10/2022,22200039,Final,1610612739,1610612764,2022,1610612739,117,0.427,0.88,0.394,19,48,1610612764,107,0.494,0.6,0.429,25,35,1
23/10/2022,22200040,Final,1610612740,1610612762,2022,1610612740,121,0.471,0.773,0.296,30,45,1610612762,122,0.439,0.821,0.342,29,44,0
23/10/2022,22200041,Final,1610612760,1610612750,2022,1610612760,106,0.436,0.714,0.22,24,42,1610612750,116,0.523,0.636,0.294,24,54,0
23/10/2022,22200042,Final,1610612744,1610612758,2022,1610612744,130,0.517,0.722,0.424,24,37,1610612758,125,0.47,0.8,0.256,31,51,1
23/10/2022,22200043,Final,1610612746,1610612756,2022,1610612746,95,0.439,0.7,0.281,16,43,1610612756,112,0.462,0.917,0.357,29,49,0
22/10/2022,22200028,Final,1610612755,1610612759,2022,1610612755,105,0.44,0.75,0.323,26,40,1610612759,114,0.483,0.8,0.421,27,43,0
22/10/2022,22200029,Final,1610612754,1610612765,2022,1610612754,124,0.437,0.75,0.381,28,59,1610612765,115,0.389,0.767,0.429,26,53,1
22/10/2022,22200030,Final,1610612753,1610612738,2022,1610612753,120,0.474,0.652,0.441,21,48,1610612738,126,0.483,0.821,0.404,24,37,0
22/10/2022,22200031,Final,1610612748,1610612761,2022,1610612748,112,0.5,0.926,0.367,28,44,1610612761,109,0.425,0.75,0.359,24,37,1
22/10/2022,22200032,Final,1610612741,1610612739,2022,1610612741,96,0.405,0.84,0.241,19,35,1610612739,128,0.565,0.889,0.593,32,48,0
22/10/2022,22200033,Final,1610612749,1610612745,2022,1610612749,125,0.565,0.619,0.516,29,47,1610612745,105,0.387,0.773,0.432,20,47,1
22/10/2022,22200034,Final,1610612742,1610612763,2022,1610612742,137,0.5,0.833,0.436,23,52,1610612763,96,0.43,0.792,0.273,20,29,1
22/10/2022,22200035,Final,1610612743,1610612760,2022,1610612743,122,0.494,0.581,0.526,33,46,1610612760,117,0.447,0.783,0.395,29,47,1
22/10/2022,22200036,Final,1610612758,1610612746,2022,1610612758,109,0.471,0.577,0.4,24,39,1610612746,111,0.506,0.909,0.409,24,40,0
21/10/2022,22200017,Final,1610612766,1610612740,2022,1610612766,112,0.454,0.786,0.382,30,37,1610612740,124,0.472,0.865,0.364,23,53,0
21/10/2022,22200018,Final,1610612754,1610612759,2022,1610612754,134,0.49,0.955,0.314,32,42,1610612759,137,0.543,0.727,0.548,34,37,0
21/10/2022,22200019,Final,1610612764,1610612741,2022,1610612764,102,0.513,0.909,0.385,26,39,1610612741,100,0.418,0.818,0.259,19,38,1
21/10/2022,22200020,Final,1610612737,1610612753,2022,1610612737,108,0.449,0.938,0.419,26,46,1610612753,98,0.413,0.8,0.235,16,44,1
21/10/2022,22200021,Final,1610612751,1610612761,2022,1610612751,109,0.475,0.69,0.371,26,44,1610612761,105,0.488,0.667,0.393,25,41,1
21/10/2022,22200022,Final,1610612748,1610612738,2022,1610612748,104,0.457,0.8,0.308,23,36,1610612738,111,0.519,1,0.424,17,43,0
21/10/2022,22200023,Final,1610612752,1610612765,2022,1610612752,130,0.526,0.636,0.421,29,50,1610612765,106,0.433,0.594,0.25,26,49,1
21/10/2022,22200024,Final,1610612745,1610612763,2022,1610612745,122,0.473,0.6,0.457,18,45,1610612763,129,0.459,0.69,0.452,26,50,0
21/10/2022,22200025,Final,1610612750,1610612762,2022,1610612750,126,0.458,0.739,0.333,20,60,1610612762,132,0.441,0.667,0.4,39,54,0
21/10/2022,22200026,Final,1610612744,1610612743,2022,1610612744,123,0.477,0.889,0.341,34,35,1610612743,128,0.535,0.84,0.441,30,41,0
21/10/2022,22200027,Final,1610612757,1610612756,2022,1610612757,113,0.439,0.861,0.345,14,48,1610612756,111,0.457,0.714,0.37,31,41,1
20/10/2022,22200015,Final,1610612755,1610612749,2022,1610612755,88,0.434,0.846,0.208,17,44,1610612749,90,0.405,0.643,0.31,24,48,0
20/10/2022,22200016,Final,1610612747,1610612746,2022,1610612747,97,0.351,0.846,0.2,23,38,1610612746,103,0.463,0.645,0.31,18,58,0
19/10/2022,22200003,Final,1610612765,1610612753,2022,1610612765,113,0.426,0.792,0.368,31,41,1610612753,109,0.488,0.737,0.367,21,48,1
19/10/2022,22200004,Final,1610612754,1610612764,2022,1610612754,107,0.402,0.667,0.357,21,42,1610612764,114,0.457,0.792,0.355,21,53,0
19/10/2022,22200005,Final,1610612737,1610612745,2022,1610612737,117,0.5,0.833,0.28,30,38,1610612745,107,0.429,0.933,0.257,25,54,1
19/10/2022,22200006,Final,1610612751,1610612740,2022,1610612751,108,0.449,0.75,0.303,22,39,1610612740,130,0.49,0.72,0.462,31,61,0
19/10/2022,22200007,Final,1610612748,1610612741,2022,1610612748,108,0.463,0.786,0.429,21,46,1610612741,116,0.441,0.75,0.361,23,46,0
19/10/2022,22200008,Final,1610612761,1610612739,2022,1610612761,108,0.419,0.719,0.433,19,41,1610612739,105,0.494,0.826,0.357,25,38,1
19/10/2022,22200009,Final,1610612763,1610612752,2022,1610612763,115,0.389,0.609,0.34,27,64,1610612752,112,0.404,0.833,0.243,28,54,1
19/10/2022,22200010,Final,1610612750,1610612760,2022,1610612750,115,0.415,0.818,0.263,25,55,1610612760,108,0.384,0.818,0.311,22,57,1
19/10/2022,22200011,Final,1610612759,1610612766,2022,1610612759,102,0.404,0.714,0.206,22,44,1610612766,129,0.511,0.87,0.448,26,51,0
19/10/2022,22200012,Final,1610612762,1610612743,2022,1610612762,123,0.506,0.742,0.421,27,43,1610612743,102,0.482,0.944,0.227,21,35,1
19/10/2022,22200013,Final,1610612756,1610612742,2022,1610612756,107,0.471,0.864,0.364,25,40,1610612742,105,0.467,0.618,0.4,17,40,1
19/10/2022,22200014,Final,1610612758,1610612757,2022,1610612758,108,0.459,0.684,0.386,27,41,1610612757,115,0.443,0.788,0.393,20,44,0
18/10/2022,22200001,Final,1610612738,1610612755,2022,1610612738,126,0.561,0.786,0.343,24,36,1610612755,117,0.5,0.857,0.382,16,31,1
18/10/2022,22200002,Final,1610612744,1610612747,2022,1610612744,123,0.455,0.739,0.356,31,48,1610612747,109,0.426,0.76,0.25,23,48,1
14/10/2022,12200062,Final,1610612754,1610612745,2022,1610612754,114,0.442,0.75,0.293,29,38,1610612745,122,0.483,0.909,0.462,20,51,0
14/10/2022,12200063,Final,1610612753,1610612739,2022,1610612753,114,0.438,0.774,0.308,23,52,1610612739,108,0.461,0.833,0.433,18,35,1
14/10/2022,12200064,Final,1610612761,1610612738,2022,1610612761,137,0.454,0.78,0.241,22,57,1610612738,134,0.44,0.875,0.352,25,44,1
14/10/2022,12200065,Final,1610612752,1610612764,2022,1610612752,105,0.427,0.75,0.242,25,66,1610612764,89,0.379,0.65,0.222,23,40,1
14/10/2022,12200066,Final,1610612750,1610612751,2022,1610612750,102,0.439,0.676,0.212,24,46,1610612751,112,0.42,0.857,0.4,22,46,0
14/10/2022,12200067,Final,1610612740,1610612737,2022,1610612740,120,0.484,0.783,0.357,33,50,1610612737,111,0.483,0.667,0.333,33,43,1
14/10/2022,12200068,Final,1610612762,1610612742,2022,1610612762,101,0.451,0.765,0.231,25,52,1610612742,115,0.447,0.667,0.362,28,36,0
14/10/2022,12200069,Final,1610612744,1610612743,2022,1610612744,112,0.435,0.846,0.238,33,41,1610612743,119,0.507,0.829,0.29,28,44,0
14/10/2022,12200070,Final,1610612758,1610612747,2022,1610612758,133,0.489,0.724,0.488,30,55,1610612747,86,0.358,0.645,0.242,18,37,1
13/10/2022,12200060,Final,1610612765,1610612763,2022,1610612765,111,0.392,0.842,0.288,23,55,1610612763,126,0.455,0.711,0.219,23,51,0
13/10/2022,12200061,Final,1610612759,1610612760,2022,1610612759,112,0.466,0.735,0.192,23,53,1610612760,118,0.465,0.8,0.294,24,39,0
12/10/2022,12200052,Final,1610612739,1610612737,2022,1610612739,105,0.412,0.818,0.41,30,49,1610612737,99,0.341,0.844,0.444,17,60,1
12/10/2022,12200053,Final,1610612754,1610612752,2022,1610612754,109,0.477,0.75,0.3,26,49,1610612752,100,0.371,0.773,0.268,24,49,1
12/10/2022,12200054,Final,1610612755,1610612766,2022,1610612755,99,0.393,0.818,0.314,17,42,1610612766,94,0.481,0.611,0.269,21,49,1
12/10/2022,12200055,Final,1610612748,1610612740,2022,1610612748,120,0.471,0.75,0.39,27,46,1610612740,103,0.393,0.813,0.212,24,44,1
12/10/2022,12200056,Final,1610612749,1610612751,2022,1610612749,97,0.415,0.762,0.394,19,43,1610612751,107,0.512,0.545,0.3,32,41,0
12/10/2022,12200057,Final,1610612747,1610612750,2022,1610612747,113,0.446,0.784,0.256,26,52,1610612750,118,0.423,0.733,0.359,29,52,0
12/10/2022,12200058,Final,1610612756,1610612758,2022,1610612756,104,0.418,0.886,0.241,22,48,1610612758,105,0.409,0.655,0.359,24,39,0
12/10/2022,12200059,Final,1610612746,1610612743,2022,1610612746,115,0.482,0.8,0.393,28,38,1610612743,126,0.54,0.786,0.435,28,44,0
11/10/2022,12200047,Final,1610612765,1610612760,2022,1610612765,99,0.412,0.739,0.333,26,42,1610612760,115,0.523,0.6,0.406,25,48,0
11/10/2022,12200048,Final,1610612753,1610612763,2022,1610612753,109,0.476,0.944,0.343,30,50,1610612763,105,0.402,0.815,0.25,19,42,1
11/10/2022,12200049,Final,1610612741,1610612749,2022,1610612741,127,0.532,0.739,0.323,32,57,1610612749,104,0.402,0.667,0.314,25,35,1
11/10/2022,12200050,Final,1610612762,1610612759,2022,1610612762,104,0.408,0.542,0.262,24,54,1610612759,111,0.477,0.727,0.355,24,48,0
11/10/2022,12200051,Final,1610612744,1610612757,2022,1610612744,131,0.5,0.846,0.405,32,49,1610612757,98,0.386,0.73,0.28,18,43,1
10/10/2022,12200043,Final,1610612766,1610612764,2022,1610612766,107,0.464,0.923,0.278,15,44,1610612764,116,0.484,0.737,0.387,29,36,0
10/10/2022,12200044,Final,1610612739,1610612755,2022,1610612739,97,0.436,0.649,0.238,20,49,1610612755,113,0.44,0.889,0.425,23,45,0
10/10/2022,12200045,Final,1610612748,1610612745,2022,1610612748,118,0.404,0.846,0.392,28,44,1610612745,110,0.451,0.706,0.372,27,49,1
10/10/2022,12200046,Final,1610612743,1610612756,2022,1610612743,107,0.451,0.611,0.333,21,40,1610612756,105,0.427,0.821,0.324,25,43,1
09/10/2022,12200037,Final,1610612761,1610612741,2022,1610612761,98,0.354,0.71,0.216,14,47,1610612741,115,0.506,0.842,0.406,29,52,0
09/10/2022,12200039,Final,1610612759,1610612740,2022,1610612759,97,0.366,0.762,0.265,22,48,1610612740,111,0.44,0.842,0.385,28,59,0
09/10/2022,12200040,Final,1610612744,1610612747,2022,1610612744,121,0.477,0.706,0.333,22,45,1610612747,124,0.5,0.944,0.436,24,38,0
09/10/2022,12200041,Final,1610612758,1610612757,2022,1610612758,126,0.506,0.652,0.467,34,47,1610612757,94,0.403,0.839,0.345,18,29,1
09/10/2022,12200042,Final,1610612746,1610612750,2022,1610612746,117,0.465,0.955,0.372,27,45,1610612750,119,0.495,0.857,0.351,32,42,0
08/10/2022,12200036,Final,1610612749,1610612737,2022,1610612749,109,0.446,0.8,0.357,22,42,1610612737,118,0.5,0.833,0.484,19,36,0
07/10/2022,12200029,Final,1610612766,1610612738,2022,1610612766,103,0.382,0.682,0.27,23,52,1610612738,112,0.438,0.882,0.432,27,57,0
07/10/2022,12200030,Final,1610612752,1610612754,2022,1610612752,131,0.44,0.963,0.405,25,43,1610612754,114,0.446,0.731,0.394,26,47,1
07/10/2022,12200031,Final,1610612741,1610612743,2022,1610612741,131,0.602,0.889,0.536,32,32,1610612743,113,0.466,0.81,0.412,29,40,1
07/10/2022,12200032,Final,1610612745,1610612761,2022,1610612745,116,0.437,0.757,0.387,22,52,1610612761,100,0.434,0.579,0.176,18,40,1
07/10/2022,12200033,Final,1610612763,1610612748,2022,1610612763,108,0.453,0.667,0.303,24,50,1610612748,111,0.425,0.864,0.346,29,39,0
07/10/2022,12200034,Final,1610612740,1610612765,2022,1610612740,107,0.447,0.676,0.333,21,47,1610612765,101,0.365,0.806,0.286,22,45,1
07/10/2022,12200035,Final,1610612742,1610612753,2022,1610612742,105,0.432,0.818,0.362,25,35,1610612753,110,0.459,0.833,0.343,22,52,0
06/10/2022,12200023,Final,1610612737,1610612749,2022,1610612737,123,0.547,0.786,0.318,23,39,1610612749,113,0.423,0.81,0.35,22,52,1
06/10/2022,12200024,Final,1610612751,1610612748,2022,1610612751,80,0.392,0.773,0.179,16,47,1610612748,109,0.432,0.64,0.306,31,46,0
06/10/2022,12200026,Final,1610612759,1610612753,2022,1610612759,99,0.447,0.692,0.419,29,42,1610612753,102,0.444,0.778,0.243,21,43,0
06/10/2022,12200028,Final,1610612747,1610612750,2022,1610612747,99,0.34,0.733,0.224,23,54,1610612750,114,0.442,0.769,0.313,29,59,0
05/10/2022,12200018,Final,1610612766,1610612754,2022,1610612766,97,0.344,0.611,0.209,20,49,1610612754,122,0.484,0.963,0.2,27,53,0
05/10/2022,12200019,Final,1610612755,1610612739,2022,1610612755,113,0.479,0.75,0.29,26,46,1610612739,112,0.462,0.737,0.424,22,43,1
05/10/2022,12200020,Final,1610612738,1610612761,2022,1610612738,119,0.444,0.714,0.308,31,45,1610612761,125,0.459,0.72,0.219,22,59,0
05/10/2022,12200021,Final,1610612760,1610612742,2022,1610612760,96,0.4,0.765,0.188,17,45,1610612742,98,0.427,0.938,0.317,20,44,0
05/10/2022,12200022,Final,1610612747,1610612756,2022,1610612747,115,0.427,0.727,0.317,26,47,1610612756,119,0.371,0.848,0.317,21,55,0
04/10/2022,12200014,Final,1610612752,1610612765,2022,1610612752,117,0.511,0.733,0.378,27,42,1610612765,96,0.407,0.739,0.31,19,44,1
04/10/2022,12200015,Final,1610612748,1610612750,2022,1610612748,111,0.429,0.944,0.286,25,49,1610612750,121,0.513,0.743,0.394,22,39,0
04/10/2022,12200016,Final,1610612741,1610612740,2022,1610612741,125,0.483,0.882,0.333,27,46,1610612740,129,0.495,0.722,0.297,29,44,0
04/10/2022,12200017,Final,1610612757,1610612762,2022,1610612757,101,0.444,0.621,0.344,21,38,1610612762,118,0.481,0.676,0.455,24,45,0
03/10/2022,12200009,Final,1610612751,1610612755,2022,1610612751,108,0.462,0.735,0.333,25,43,1610612755,127,0.407,0.96,0.341,26,56,0
03/10/2022,12200010,Final,1610612763,1610612753,2022,1610612763,109,0.439,0.794,0.278,27,50,1610612753,97,0.393,0.692,0.333,23,38,1
03/10/2022,12200011,Final,1610612743,1610612760,2022,1610612743,101,0.411,0.739,0.303,20,43,1610612760,112,0.488,0.68,0.371,25,52,0
03/10/2022,12200012,Final,1610612747,1610612758,2022,1610612747,75,0.312,0.625,0.233,17,49,1610612758,105,0.408,0.632,0.231,25,54,0
03/10/2022,12200013,Final,1610612746,1610612757,2022,1610612746,102,0.383,0.758,0.395,21,44,1610612757,97,0.397,0.771,0.286,18,46,1
02/10/2022,12200004,Final,1610612744,1610612764,2022,1610612744,104,0.458,0.667,0.41,29,47,1610612764,95,0.353,0.9,0.242,23,46,1
02/10/2022,12200005,Final,1610612738,1610612766,2022,1610612738,134,0.571,0.8,0.468,41,56,1610612766,93,0.347,0.643,0.152,13,43,1
02/10/2022,12200006,Final,1610612761,1610612762,2022,1610612761,114,0.483,0.667,0.375,20,61,1610612762,82,0.323,0.588,0.25,21,46,1
02/10/2022,12200007,Final,1610612745,1610612759,2022,1610612745,134,0.546,0.545,0.457,32,60,1610612759,96,0.355,0.655,0.262,21,44,1
01/10/2022,12200003,Final,1610612749,1610612763,2022,1610612749,102,0.43,0.714,0.351,22,50,1610612763,107,0.494,0.724,0.357,25,41,0
30/09/2022,12200001,Final,1610612764,1610612744,2022,1610612764,87,0.369,0.633,0.171,20,44,1610612744,96,0.367,0.775,0.269,18,62,0
16/06/2022,42100406,Final,1610612738,1610612744,2021,1610612738,90,0.425,0.917,0.393,27,41,1610612744,103,0.413,1,0.413,27,44,0
13/06/2022,42100405,Final,1610612744,1610612738,2021,1610612744,104,0.466,0.867,0.225,23,39,1610612738,94,0.413,0.677,0.344,18,47,1
10/06/2022,42100404,Final,1610612738,1610612744,2021,1610612738,97,0.4,0.737,0.395,22,42,1610612744,107,0.44,0.8,0.349,20,55,0
08/06/2022,42100403,Final,1610612738,1610612744,2021,1610612738,116,0.483,0.708,0.371,28,47,1610612744,100,0.462,0.867,0.375,22,31,1
05/06/2022,42100402,Final,1610612744,1610612738,2021,1610612744,107,0.453,0.7,0.405,25,42,1610612738,88,0.375,0.765,0.405,24,43,1
